,CBSA,POPESTIMATE,variable,value,age,sex,GEOID,NAME,INTPTLAT,INTPTLONG
28533,44980,91266,AGE5054_TOTAL,6022,50-54,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28534,44980,91266,AGE5054_MALE,3159,50-54,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28535,44980,91266,AGE5054_FEMALE,2863,50-54,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28536,44980,91266,AGE5559_TOTAL,6743,55-59,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28537,44980,91266,AGE5559_MALE,3428,55-59,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28538,44980,91266,AGE5559_FEMALE,3315,55-59,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28539,44980,91266,AGE6064_TOTAL,6821,60-64,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28540,44980,91266,AGE6064_MALE,3363,60-64,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28541,44980,91266,AGE6064_FEMALE,3458,60-64,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28542,44980,91266,AGE65PLUS_TOTAL,20015,65+,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28543,44980,91266,AGE65PLUS_MALE,9107,65+,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28544,44980,91266,AGE65PLUS_FEMALE,10908,65+,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28545,45000,33159,AGE1519_TOTAL,1592,15-19,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28546,45000,33159,AGE1519_MALE,906,15-19,MALE,45000,"Susanville, CA",40.715287,-120.621223
28547,45000,33159,AGE1519_FEMALE,686,15-19,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28548,45000,33159,AGE2024_TOTAL,2347,20-24,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28549,45000,33159,AGE2024_MALE,1782,20-24,MALE,45000,"Susanville, CA",40.715287,-120.621223
28550,45000,33159,AGE2024_FEMALE,565,20-24,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28551,45000,33159,AGE2529_TOTAL,3096,25-29,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28552,45000,33159,AGE2529_MALE,2309,25-29,MALE,45000,"Susanville, CA",40.715287,-120.621223
28553,45000,33159,AGE2529_FEMALE,787,25-29,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28554,45000,33159,AGE3034_TOTAL,3055,30-34,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28555,45000,33159,AGE3034_MALE,2245,30-34,MALE,45000,"Susanville, CA",40.715287,-120.621223
28556,45000,33159,AGE3034_FEMALE,810,30-34,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28557,45000,33159,AGE3539_TOTAL,2722,35-39,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28558,45000,33159,AGE3539_MALE,1950,35-39,MALE,45000,"Susanville, CA",40.715287,-120.621223
28559,45000,33159,AGE3539_FEMALE,772,35-39,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28560,45000,33159,AGE4044_TOTAL,2285,40-44,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28561,45000,33159,AGE4044_MALE,1602,40-44,MALE,45000,"Susanville, CA",40.715287,-120.621223
28562,45000,33159,AGE4044_FEMALE,683,40-44,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28563,45000,33159,AGE4549_TOTAL,2167,45-49,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28564,45000,33159,AGE4549_MALE,1486,45-49,MALE,45000,"Susanville, CA",40.715287,-120.621223
28565,45000,33159,AGE4549_FEMALE,681,45-49,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28566,45000,33159,AGE5054_TOTAL,1925,50-54,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28567,45000,33159,AGE5054_MALE,1198,50-54,MALE,45000,"Susanville, CA",40.715287,-120.621223
28568,45000,33159,AGE5054_FEMALE,727,50-54,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28569,45000,33159,AGE5559_TOTAL,1864,55-59,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28570,45000,33159,AGE5559_MALE,1037,55-59,MALE,45000,"Susanville, CA",40.715287,-120.621223
28571,45000,33159,AGE5559_FEMALE,827,55-59,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28572,45000,33159,AGE6064_TOTAL,1893,60-64,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28573,45000,33159,AGE6064_MALE,1002,60-64,MALE,45000,"Susanville, CA",40.715287,-120.621223
28574,45000,33159,AGE6064_FEMALE,891,60-64,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28575,45000,33159,AGE65PLUS_TOTAL,5285,65+,TOTAL,45000,"Susanville, CA",40.715287,-120.621223
28576,45000,33159,AGE65PLUS_MALE,2585,65+,MALE,45000,"Susanville, CA",40.715287,-120.621223
28577,45000,33159,AGE65PLUS_FEMALE,2700,65+,FEMALE,45000,"Susanville, CA",40.715287,-120.621223
28578,45020,14597,AGE1519_TOTAL,1150,15-19,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28579,45020,14597,AGE1519_MALE,646,15-19,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28580,45020,14597,AGE1519_FEMALE,504,15-19,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28581,45020,14597,AGE2024_TOTAL,886,20-24,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28582,45020,14597,AGE2024_MALE,522,20-24,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28583,45020,14597,AGE2024_FEMALE,364,20-24,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28584,45020,14597,AGE2529_TOTAL,813,25-29,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28585,45020,14597,AGE2529_MALE,427,25-29,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28586,45020,14597,AGE2529_FEMALE,386,25-29,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28587,45020,14597,AGE3034_TOTAL,813,30-34,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28588,45020,14597,AGE3034_MALE,413,30-34,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28589,45020,14597,AGE3034_FEMALE,400,30-34,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28590,45020,14597,AGE3539_TOTAL,876,35-39,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28591,45020,14597,AGE3539_MALE,447,35-39,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28592,45020,14597,AGE3539_FEMALE,429,35-39,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28593,45020,14597,AGE4044_TOTAL,885,40-44,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28594,45020,14597,AGE4044_MALE,426,40-44,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28595,45020,14597,AGE4044_FEMALE,459,40-44,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28596,45020,14597,AGE4549_TOTAL,798,45-49,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28597,45020,14597,AGE4549_MALE,396,45-49,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28598,45020,14597,AGE4549_FEMALE,402,45-49,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28599,45020,14597,AGE5054_TOTAL,890,50-54,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28600,45020,14597,AGE5054_MALE,456,50-54,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28601,45020,14597,AGE5054_FEMALE,434,50-54,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28602,45020,14597,AGE5559_TOTAL,859,55-59,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28603,45020,14597,AGE5559_MALE,430,55-59,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28604,45020,14597,AGE5559_FEMALE,429,55-59,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28605,45020,14597,AGE6064_TOTAL,842,60-64,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28606,45020,14597,AGE6064_MALE,395,60-64,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28607,45020,14597,AGE6064_FEMALE,447,60-64,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28608,45020,14597,AGE65PLUS_TOTAL,2700,65+,TOTAL,45020,"Sweetwater, TX",32.312338,-100.418108
28609,45020,14597,AGE65PLUS_MALE,1254,65+,MALE,45020,"Sweetwater, TX",32.312338,-100.418108
28610,45020,14597,AGE65PLUS_FEMALE,1446,65+,FEMALE,45020,"Sweetwater, TX",32.312338,-100.418108
28611,45140,47627,AGE1519_TOTAL,3555,15-19,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28612,45140,47627,AGE1519_MALE,1757,15-19,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28613,45140,47627,AGE1519_FEMALE,1798,15-19,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28614,45140,47627,AGE2024_TOTAL,5139,20-24,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28615,45140,47627,AGE2024_MALE,2582,20-24,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28616,45140,47627,AGE2024_FEMALE,2557,20-24,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28617,45140,47627,AGE2529_TOTAL,3085,25-29,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28618,45140,47627,AGE2529_MALE,1520,25-29,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28619,45140,47627,AGE2529_FEMALE,1565,25-29,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28620,45140,47627,AGE3034_TOTAL,2699,30-34,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28621,45140,47627,AGE3034_MALE,1314,30-34,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28622,45140,47627,AGE3034_FEMALE,1385,30-34,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28623,45140,47627,AGE3539_TOTAL,2894,35-39,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28624,45140,47627,AGE3539_MALE,1485,35-39,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28625,45140,47627,AGE3539_FEMALE,1409,35-39,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28626,45140,47627,AGE4044_TOTAL,2741,40-44,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28627,45140,47627,AGE4044_MALE,1350,40-44,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28628,45140,47627,AGE4044_FEMALE,1391,40-44,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28629,45140,47627,AGE4549_TOTAL,2446,45-49,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28630,45140,47627,AGE4549_MALE,1200,45-49,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28631,45140,47627,AGE4549_FEMALE,1246,45-49,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28632,45140,47627,AGE5054_TOTAL,2530,50-54,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28633,45140,47627,AGE5054_MALE,1235,50-54,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28634,45140,47627,AGE5054_FEMALE,1295,50-54,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28635,45140,47627,AGE5559_TOTAL,2822,55-59,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28636,45140,47627,AGE5559_MALE,1332,55-59,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28637,45140,47627,AGE5559_FEMALE,1490,55-59,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28638,45140,47627,AGE6064_TOTAL,2931,60-64,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28639,45140,47627,AGE6064_MALE,1351,60-64,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28640,45140,47627,AGE6064_FEMALE,1580,60-64,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28641,45140,47627,AGE65PLUS_TOTAL,8207,65+,TOTAL,45140,"Tahlequah, OK",35.904367,-94.996796
28642,45140,47627,AGE65PLUS_MALE,3814,65+,MALE,45140,"Tahlequah, OK",35.904367,-94.996796
28643,45140,47627,AGE65PLUS_FEMALE,4393,65+,FEMALE,45140,"Tahlequah, OK",35.904367,-94.996796
28644,45180,81524,AGE1519_TOTAL,5020,15-19,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28645,45180,81524,AGE1519_MALE,2387,15-19,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28646,45180,81524,AGE1519_FEMALE,2633,15-19,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28647,45180,81524,AGE2024_TOTAL,4999,20-24,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28648,45180,81524,AGE2024_MALE,2347,20-24,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28649,45180,81524,AGE2024_FEMALE,2652,20-24,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28650,45180,81524,AGE2529_TOTAL,5062,25-29,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28651,45180,81524,AGE2529_MALE,2627,25-29,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28652,45180,81524,AGE2529_FEMALE,2435,25-29,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28653,45180,81524,AGE3034_TOTAL,5371,30-34,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28654,45180,81524,AGE3034_MALE,2703,30-34,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28655,45180,81524,AGE3034_FEMALE,2668,30-34,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28656,45180,81524,AGE3539_TOTAL,4884,35-39,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28657,45180,81524,AGE3539_MALE,2338,35-39,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28658,45180,81524,AGE3539_FEMALE,2546,35-39,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28659,45180,81524,AGE4044_TOTAL,4892,40-44,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28660,45180,81524,AGE4044_MALE,2361,40-44,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28661,45180,81524,AGE4044_FEMALE,2531,40-44,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28662,45180,81524,AGE4549_TOTAL,5022,45-49,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28663,45180,81524,AGE4549_MALE,2515,45-49,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28664,45180,81524,AGE4549_FEMALE,2507,45-49,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28665,45180,81524,AGE5054_TOTAL,5613,50-54,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28666,45180,81524,AGE5054_MALE,2770,50-54,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28667,45180,81524,AGE5054_FEMALE,2843,50-54,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28668,45180,81524,AGE5559_TOTAL,5620,55-59,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28669,45180,81524,AGE5559_MALE,2735,55-59,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28670,45180,81524,AGE5559_FEMALE,2885,55-59,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28671,45180,81524,AGE6064_TOTAL,5814,60-64,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28672,45180,81524,AGE6064_MALE,2754,60-64,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28673,45180,81524,AGE6064_FEMALE,3060,60-64,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28674,45180,81524,AGE65PLUS_TOTAL,15435,65+,TOTAL,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28675,45180,81524,AGE65PLUS_MALE,7034,65+,MALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28676,45180,81524,AGE65PLUS_FEMALE,8401,65+,FEMALE,45180,"Talladega-Sylacauga, AL",33.369314,-86.17593
28677,45340,34623,AGE1519_TOTAL,1804,15-19,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28678,45340,34623,AGE1519_MALE,972,15-19,MALE,45340,"Taos, NM",36.577183,-105.638878
28679,45340,34623,AGE1519_FEMALE,832,15-19,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28680,45340,34623,AGE2024_TOTAL,1520,20-24,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28681,45340,34623,AGE2024_MALE,793,20-24,MALE,45340,"Taos, NM",36.577183,-105.638878
28682,45340,34623,AGE2024_FEMALE,727,20-24,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28683,45340,34623,AGE2529_TOTAL,1618,25-29,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28684,45340,34623,AGE2529_MALE,842,25-29,MALE,45340,"Taos, NM",36.577183,-105.638878
28685,45340,34623,AGE2529_FEMALE,776,25-29,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28686,45340,34623,AGE3034_TOTAL,1839,30-34,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28687,45340,34623,AGE3034_MALE,932,30-34,MALE,45340,"Taos, NM",36.577183,-105.638878
28688,45340,34623,AGE3034_FEMALE,907,30-34,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28689,45340,34623,AGE3539_TOTAL,1875,35-39,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28690,45340,34623,AGE3539_MALE,920,35-39,MALE,45340,"Taos, NM",36.577183,-105.638878
28691,45340,34623,AGE3539_FEMALE,955,35-39,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28692,45340,34623,AGE4044_TOTAL,1981,40-44,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28693,45340,34623,AGE4044_MALE,1002,40-44,MALE,45340,"Taos, NM",36.577183,-105.638878
28694,45340,34623,AGE4044_FEMALE,979,40-44,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28695,45340,34623,AGE4549_TOTAL,1862,45-49,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28696,45340,34623,AGE4549_MALE,968,45-49,MALE,45340,"Taos, NM",36.577183,-105.638878
28697,45340,34623,AGE4549_FEMALE,894,45-49,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28698,45340,34623,AGE5054_TOTAL,2172,50-54,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28699,45340,34623,AGE5054_MALE,1115,50-54,MALE,45340,"Taos, NM",36.577183,-105.638878
28700,45340,34623,AGE5054_FEMALE,1057,50-54,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28701,45340,34623,AGE5559_TOTAL,2485,55-59,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28702,45340,34623,AGE5559_MALE,1171,55-59,MALE,45340,"Taos, NM",36.577183,-105.638878
28703,45340,34623,AGE5559_FEMALE,1314,55-59,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28704,45340,34623,AGE6064_TOTAL,2828,60-64,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28705,45340,34623,AGE6064_MALE,1335,60-64,MALE,45340,"Taos, NM",36.577183,-105.638878
28706,45340,34623,AGE6064_FEMALE,1493,60-64,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28707,45340,34623,AGE65PLUS_TOTAL,9930,65+,TOTAL,45340,"Taos, NM",36.577183,-105.638878
28708,45340,34623,AGE65PLUS_MALE,4617,65+,MALE,45340,"Taos, NM",36.577183,-105.638878
28709,45340,34623,AGE65PLUS_FEMALE,5313,65+,FEMALE,45340,"Taos, NM",36.577183,-105.638878
28710,45380,33662,AGE1519_TOTAL,1940,15-19,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28711,45380,33662,AGE1519_MALE,1030,15-19,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28712,45380,33662,AGE1519_FEMALE,910,15-19,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28713,45380,33662,AGE2024_TOTAL,1852,20-24,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28714,45380,33662,AGE2024_MALE,1038,20-24,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28715,45380,33662,AGE2024_FEMALE,814,20-24,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28716,45380,33662,AGE2529_TOTAL,2031,25-29,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28717,45380,33662,AGE2529_MALE,1128,25-29,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28718,45380,33662,AGE2529_FEMALE,903,25-29,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28719,45380,33662,AGE3034_TOTAL,2034,30-34,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28720,45380,33662,AGE3034_MALE,1108,30-34,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28721,45380,33662,AGE3034_FEMALE,926,30-34,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28722,45380,33662,AGE3539_TOTAL,2064,35-39,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28723,45380,33662,AGE3539_MALE,1148,35-39,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28724,45380,33662,AGE3539_FEMALE,916,35-39,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28725,45380,33662,AGE4044_TOTAL,2095,40-44,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28726,45380,33662,AGE4044_MALE,1143,40-44,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28727,45380,33662,AGE4044_FEMALE,952,40-44,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28728,45380,33662,AGE4549_TOTAL,2031,45-49,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28729,45380,33662,AGE4549_MALE,1140,45-49,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28730,45380,33662,AGE4549_FEMALE,891,45-49,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28731,45380,33662,AGE5054_TOTAL,2223,50-54,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28732,45380,33662,AGE5054_MALE,1151,50-54,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28733,45380,33662,AGE5054_FEMALE,1072,50-54,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28734,45380,33662,AGE5559_TOTAL,2497,55-59,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28735,45380,33662,AGE5559_MALE,1272,55-59,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28736,45380,33662,AGE5559_FEMALE,1225,55-59,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28737,45380,33662,AGE6064_TOTAL,2504,60-64,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28738,45380,33662,AGE6064_MALE,1310,60-64,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28739,45380,33662,AGE6064_FEMALE,1194,60-64,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28740,45380,33662,AGE65PLUS_TOTAL,6909,65+,TOTAL,45380,"Taylorville, IL",39.545524,-89.279593
28741,45380,33662,AGE65PLUS_MALE,3099,65+,MALE,45380,"Taylorville, IL",39.545524,-89.279593
28742,45380,33662,AGE65PLUS_FEMALE,3810,65+,FEMALE,45380,"Taylorville, IL",39.545524,-89.279593
28743,45520,26726,AGE1519_TOTAL,1512,15-19,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28744,45520,26726,AGE1519_MALE,817,15-19,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28745,45520,26726,AGE1519_FEMALE,695,15-19,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28746,45520,26726,AGE2024_TOTAL,1370,20-24,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28747,45520,26726,AGE2024_MALE,688,20-24,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28748,45520,26726,AGE2024_FEMALE,682,20-24,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28749,45520,26726,AGE2529_TOTAL,1738,25-29,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28750,45520,26726,AGE2529_MALE,900,25-29,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28751,45520,26726,AGE2529_FEMALE,838,25-29,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28752,45520,26726,AGE3034_TOTAL,1858,30-34,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28753,45520,26726,AGE3034_MALE,946,30-34,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28754,45520,26726,AGE3034_FEMALE,912,30-34,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28755,45520,26726,AGE3539_TOTAL,1798,35-39,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28756,45520,26726,AGE3539_MALE,935,35-39,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28757,45520,26726,AGE3539_FEMALE,863,35-39,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28758,45520,26726,AGE4044_TOTAL,1556,40-44,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28759,45520,26726,AGE4044_MALE,805,40-44,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28760,45520,26726,AGE4044_FEMALE,751,40-44,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28761,45520,26726,AGE4549_TOTAL,1434,45-49,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28762,45520,26726,AGE4549_MALE,713,45-49,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28763,45520,26726,AGE4549_FEMALE,721,45-49,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28764,45520,26726,AGE5054_TOTAL,1466,50-54,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28765,45520,26726,AGE5054_MALE,742,50-54,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28766,45520,26726,AGE5054_FEMALE,724,50-54,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28767,45520,26726,AGE5559_TOTAL,1620,55-59,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28768,45520,26726,AGE5559_MALE,782,55-59,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28769,45520,26726,AGE5559_FEMALE,838,55-59,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
28770,45520,26726,AGE6064_TOTAL,1890,60-64,TOTAL,45520,"The Dalles, OR",45.164536,-121.165069
28771,45520,26726,AGE6064_MALE,911,60-64,MALE,45520,"The Dalles, OR",45.164536,-121.165069
28772,45520,26726,AGE6064_FEMALE,979,60-64,FEMALE,45520,"The Dalles, OR",45.164536,-121.165069
